gene	esoxID	cas	chr	start	end
110529938	ENSELUG00000017762	cas1	8	45651211	45676385
110529940	ENSELUG00000017641	cas4	8	45692358	45708512
110529943	ENSELUG00000005218	cas1	1	77494045	77502290
110529945	ENSELUG00000017398	cas4	8	45964664	45975008
110529947	ENSELUG00000017349	cas5	8	46061743	46074046
110529948	ENSELUG00000017310	cas6	8	46122744	46133988
110529953	ENSELUG00000017130	cas6	8	46352786	46356523
110529961	ENSELUG00000016843	cas1	8	46462625	46463692
110529968	ENSELUG00000016887	cas1	8	46916145	46931901
110529969	ENSELUG00000016966	cas1	8	46978079	47004330
110529970	ENSELUG00000017142	cas1	8	47027194	47035362
110529972	ENSELUG00000017101	cas6	8	47015885	47027075
110529974	ENSELUG00000017238	cas1	8	47140657	47194560
110529975	ENSELUG00000017313	cas1	8	47209551	47229335
110529981	ENSELUG00000017691	cas1	8	47397783	47439942
110529986	ENSELUG00000017758	cas1	8	47468480	47506234
110529992	ENSELUG00000005117	cas1	1	77752585	77763628
110529994	ENSELUG00000016614	cas1	8	49122049	49140712
110529997	ENSELUG00000016295	cas1	8	49387165	49420283
110529999	ENSELUG00000016234	cas1	8	49442708	49491248
110530001	ENSELUG00000016054	cas1	8	49506784	49564784
110530003	ENSELUG00000015839	cas1	8	49591230	49600103
110530004	ENSELUG00000015829	cas1	8	49601539	49612229
110530006	ENSELUG00000015802	cas1	8	49635475	49647848
110530007	ENSELUG00000005031	cas1	1	78541593	78625355
110530008	ENSELUG00000015785	cas4	8	49647933	49655158
110530011	ENSELUG00000015622	cas1	8	49866272	49937001
110530014	ENSELUG00000005223	cas1	8	50043342	50071991
110530016	ENSELUG00000005051	cas1	8	50337731	50366270
110530017	ENSELUG00000005115	cas1	8	50146364	50336325
110530018	ENSELUG00000004917	cas1	1	78995432	79054597
110530020	ENSELUG00000005037	cas1	8	50379771	50383088
110530021	ENSELUG00000004988	cas1	8	50412980	50434788
110530022	ENSELUG00000004949	cas1	8	50434935	50441957
110530028	ENSELUG00000004698	cas1	8	50678172	50685258
110530032	ENSELUG00000004859	cas1	1	79080754	79092872
110530034	ENSELUG00000004612	cas1	8	50740976	50767911
110530037	ENSELUG00000004518	cas1	8	50933532	50939589
110530038	ENSELUG00000004488	cas1	8	50955408	50957451
110530040	ENSELUG00000004421	cas1	8	51032565	51067801
110530041	ENSELUG00000004449	cas1	8	51001967	51066824
110530046	ENSELUG00000024318	cas1	8	51377904	51380863
110530049	ENSELUG00000024222	cas3	8	51496080	51516909
110530052	ENSELUG00000024070	cas1	8	51560800	51582355
110530055	ENSELUG00000004886	cas1	1	79057668	79080540
110530057	ENSELUG00000023926	cas1	8	51728048	51736153
110530059	ENSELUG00000023829	cas1	8	51756566	51760182
110530064	ENSELUG00000023419	cas1	8	51982632	51988327
110530065	ENSELUG00000023228	cas1	8	52019740	52023960
110530066	ENSELUG00000023337	cas1	8	52011929	52019435
110530067	ENSELUG00000023172	cas1	8	52030973	52048770
110530068	ENSELUG00000023138	cas1	8	52048380	52053315
110530069	ENSELUG00000023128	cas1	8	52053382	52059723
110530071	ENSELUG00000023038	cas1	8	52164117	52174262
110530074	ENSELUG00000022826	cas1	8	52212000	52218122
110530076	ENSELUG00000022704	cas1	8	52255134	52282393
110530077	ENSELUG00000022561	cas1	8	52303487	52313295
110530078	ENSELUG00000004795	cas1	1	79093139	79109337
110530081	ENSELUG00000022431	cas1	8	52379925	52436868
110530082	ENSELUG00000022332	cas2	8	52448271	52459617
110530083	ENSELUG00000022269	cas1	8	52465692	52475757
110530084	ENSELUG00000018507	cas1	8	52733010	52756602
110530085	ENSELUG00000004682	cas1	1	79126805	79207400
110530088	ENSELUG00000018617	cas1	8	52819122	52851107
110530090	ENSELUG00000018769	cas1	8	52906367	52917437
110530092	ENSELUG00000018944	cas1	8	52968196	52994389
110530094	ENSELUG00000018804	cas1	8	52949001	52967823
110530095	ENSELUG00000019016	cas6	8	53001160	53015071
110530101	ENSELUG00000019075	cas1	8	53054537	53059566
110530102	ENSELUG00000001471	cas1	8	53088713	53121268
110530103	ENSELUG00000019263	cas1	8	53122308	53152141
110530105	ENSELUG00000019316	cas1	8	53153881	53181479
110530106	ENSELUG00000019370	cas1	8	53255197	53258515
110530107	ENSELUG00000004527	cas1	1	79209864	79212568
110530108	ENSELUG00000019381	cas1	8	53325588	53336053
110530109	ENSELUG00000019409	cas1	8	53342603	53360245
110530110	ENSELUG00000019480	cas1	8	53452148	53455033
110530112	ENSELUG00000004436	cas1	1	79257290	79351404
110530113	ENSELUG00000000868	cas1	8	53599635	53635592
110530114	ENSELUG00000019824	cas1	8	53635788	53660006
110530115	ENSELUG00000019865	cas1	8	53674480	53680005
110530116	ENSELUG00000019941	cas1	8	53681608	53712234
110530117	ENSELUG00000019968	cas1	8	53722172	53728671
110530118	ENSELUG00000019990	cas1	8	53744528	53767156
110530119	ENSELUG00000020070	cas1	8	53806663	53812192
110530120	ENSELUG00000020168	cas1	8	53926018	53927959
110530121	ENSELUG00000020250	cas1	8	53965997	53995304
110530128	ENSELUG00000020448	cas1	8	54156108	54207822
110530129	ENSELUG00000001241	cas1	8	54211906	54270087
110530130	ENSELUG00000020539	cas1	8	54273196	54276106
110530131	ENSELUG00000020559	cas3	8	54277913	54280498
110530136	ENSELUG00000020843	cas1	8	54385550	54392076
110530137	ENSELUG00000000920	cas1	8	54407457	54442078
110530140	ENSELUG00000020996	cas1	8	54446219	54465716
110530141	ENSELUG00000021107	cas1	8	54477925	54485773
110530142	ENSELUG00000000931	cas1	8	54498363	54507488
110530143	ENSELUG00000021181	cas1	8	54526426	54556133
110530148	ENSELUG00000021493	cas1	8	55039018	55062662
110530149	ENSELUG00000021543	cas1	8	55074480	55084517
110530153	ENSELUG00000021618	cas1	8	55120291	55136638
110530156	ENSELUG00000021696	cas2	8	55184427	55190256
110530167	ENSELUG00000004250	cas1	1	79708170	79717946
110530174	ENSELUG00000007212	cas1	8	55730434	55764053
110530179	ENSELUG00000015804	cas1	8	55872953	55896342
110530180	ENSELUG00000004193	cas1	1	79766233	79782247
110530183	ENSELUG00000015741	cas1	8	56275091	56294377
110530186	ENSELUG00000015611	cas1	8	56374588	56386555
110530188	ENSELUG00000023100	cas1	8	56487054	56509308
110530192	ENSELUG00000023714	cas1	8	56522893	56526802
110530195	ENSELUG00000023840	cas1	8	56558346	56575547
110530196	ENSELUG00000023000	cas5	8	56601898	56604165
110530197	ENSELUG00000022992	cas1	8	56663849	56667934
110530198	ENSELUG00000020173	cas1	8	56783278	56793172
110530204	ENSELUG00000020133	cas1	8	56998428	57002561
110530207	ENSELUG00000020006	cas1	8	57081546	57086615
110530213	ENSELUG00000000161	cas1	8	57421244	57478855
110530217	ENSELUG00000000171	cas1	8	57558028	57572376
110530218	ENSELUG00000006126	cas1	8	57597835	57625254
110530219	ENSELUG00000004119	cas1	1	79924696	79928909
110530220	ENSELUG00000006207	cas2	8	57632382	57641650
110530221	ENSELUG00000006374	cas1	8	57641778	57720685
110530222	ENSELUG00000006240	cas1	8	57697014	57700551
110530223	ENSELUG00000006542	cas1	8	57766651	57798129
110530224	ENSELUG00000006586	cas1	8	57801838	57803851
110530227	ENSELUG00000006607	cas1	8	57805385	57811427
110530229	ENSELUG00000006739	cas1	8	57876797	57910140
110530233	ENSELUG00000006935	cas1	8	58335194	58649978
110530242	ENSELUG00000007807	cas1	8	59416408	59668443
110530243	ENSELUG00000004077	cas1	1	79956334	80033777
110530248	ENSELUG00000007886	cas1	8	59748668	59768093
110530249	ENSELUG00000007966	cas1	8	59775730	59825064
110530251	ENSELUG00000007977	cas1	8	59825297	59828412
110530252	ENSELUG00000007989	cas1	8	59834812	59837439
110530253	ENSELUG00000008002	cas1	8	60072133	60077499
110530256	ENSELUG00000008478	cas1	8	60232311	60268663
110530258	ENSELUG00000004000	cas1	1	80072570	80138452
110530261	ENSELUG00000008817	cas1	8	60353938	60597494
110530263	ENSELUG00000009056	cas1	8	60635104	60677201
110530264	ENSELUG00000009227	cas1	8	60714906	60775318
110530268	ENSELUG00000009430	cas1	8	60971600	61047289
110530271	ENSELUG00000009604	cas1	8	61118099	61140626
110530272	ENSELUG00000009622	cas1	8	61145742	61152933
110530274	ENSELUG00000003894	cas1	1	80248099	80263734
110530276	ENSELUG00000009701	cas1	8	61221771	61233430
110530278	ENSELUG00000009801	cas1	8	61245242	61296169
110530279	ENSELUG00000009824	cas1	8	61297688	61305678
110530280	ENSELUG00000009854	cas1	8	61327148	61339612
110530300	ENSELUG00000010293	cas1	8	62004172	62033993
110530301	ENSELUG00000010331	cas1	8	62034615	62046177
110530305	ENSELUG00000010625	cas1	8	62288570	62299158
110530306	ENSELUG00000010633	cas1	8	62299897	62312493
110530307	ENSELUG00000010709	cas1	8	62513304	62607766
110530310	ENSELUG00000010913	cas1	8	62971559	63003590
110530311	ENSELUG00000011066	cas1	8	63059524	63187183
110530317	ENSELUG00000011871	cas1	8	63475792	63494725
110530319	ENSELUG00000011960	cas1	8	63613362	63760514
110530321	ENSELUG00000000439	cas1	8	63802841	63885395
110530322	ENSELUG00000011999	cas1	8	63778335	63802563
110530323	ENSELUG00000000443	cas1	8	63889677	63892473
110530325	ENSELUG00000012284	cas1	8	64302481	64336545
110530326	ENSELUG00000012307	cas1	8	64336685	64341073
110530327	ENSELUG00000012317	cas1	8	64341284	64344020
110530328	ENSELUG00000012246	cas1	8	64300231	64301927
110530329	ENSELUG00000012337	cas1	8	64346751	64349881
110530330	ENSELUG00000012433	cas1	8	64433105	64498150
110530334	ENSELUG00000012562	cas1	8	64547680	64551206
110530335	ENSELUG00000012572	cas1	8	64557297	64620048
110530336	ENSELUG00000012702	cas1	8	64630945	64640936
110530338	ENSELUG00000012755	cas1	8	64649558	64653472
110530340	ENSELUG00000012808	cas3	8	64657845	64665706
110530341	ENSELUG00000012808	cas3	8	64669470	64685654
110530343	ENSELUG00000012826	cas1	8	64697289	64698526
110530344	ENSELUG00000012845	cas1	8	64711467	64719874
110530345	ENSELUG00000012875	cas1	8	64758400	64794173
110530346	ENSELUG00000003759	cas1	1	80359816	80364026
110530353	ENSELUG00000013384	cas1	8	65389548	65408613
110530357	ENSELUG00000013473	cas1	8	65511463	65520143
110530358	ENSELUG00000013696	cas1	8	65520250	65546632
110530359	ENSELUG00000001573	cas1	8	65561693	65587630
110530362	ENSELUG00000013770	cas1	8	65608778	65637987
110530365	ENSELUG00000013845	cas1	8	65676827	65680382
110530367	ENSELUG00000014024	cas1	8	65703263	65719986
110530370	ENSELUG00000014405	cas1	8	65931035	66005474
110530371	ENSELUG00000014294	cas1	8	65918298	65920176
110530372	ENSELUG00000000528	cas1	8	66010751	66027208
110530376	ENSELUG00000014759	cas1	8	66066012	66072799
110530381	ENSELUG00000014995	cas6	8	66100360	66125932
110530384	ENSELUG00000000546	cas1	8	66210003	66218844
110530388	ENSELUG00000015216	cas1	8	66273788	66332261
110530391	ENSELUG00000015380	cas1	8	66390204	66433725
110530392	ENSELUG00000015437	cas1	8	66437381	66509379
110530394	ENSELUG00000016683	cas1	8	66649863	66658816
110530395	ENSELUG00000016775	cas1	8	66672460	66682947
110530398	ENSELUG00000016994	cas1	8	66867515	66935353
110530403	ENSELUG00000017614	cas1	8	67430853	67474302
110530404	ENSELUG00000001151	cas1	8	67477992	67528795
110530405	ENSELUG00000017672	cas1	8	67537752	67570811
110530406	ENSELUG00000017640	cas1	8	67529805	67537441
110530410	ENSELUG00000000725	cas1	8	67693817	67726942
110530412	ENSELUG00000017991	cas1	8	67769749	67818199
110530414	ENSELUG00000018072	cas1	8	67941315	68125947
110530416	ENSELUG00000018184	cas1	8	68163368	68180025
110530418	ENSELUG00000018226	cas1	8	68185907	68198975
110530419	ENSELUG00000018289	cas1	8	68256933	68269843
110530421	ENSELUG00000018339	cas1	8	68303741	68311037
110530423	ENSELUG00000018430	cas1	8	68834340	68856034
110530424	ENSELUG00000000788	cas1	8	68873437	68898424
110530426	ENSELUG00000018595	cas1	8	68908995	68995260
110530428	ENSELUG00000018646	cas1	8	69046411	69116995
110530432	ENSELUG00000018913	cas1	8	69263522	69354693
110530438	ENSELUG00000019275	cas1	8	69537168	69553690
110530439	ENSELUG00000019302	cas1	8	69562986	69576816
110530442	ENSELUG00000019719	cas3	8	69725327	69727474
110530443	ENSELUG00000019766	cas1	8	70056503	70095135
110530447	ENSELUG00000020988	cas4	8	70186469	70198565
110530463	ENSELUG00000021517	cas1	8	70705074	70743483
110530464	ENSELUG00000021574	cas1	8	70758004	70771560
110530465	ENSELUG00000021720	cas1	8	70830711	70841350
110530470	ENSELUG00000021947	cas1	8	70982334	71000713
110530472	ENSELUG00000021998	cas1	8	71020813	71083266
110530476	ENSELUG00000022141	cas1	8	71434344	71436737
110530477	ENSELUG00000022201	cas1	8	71480964	71640255
110530479	ENSELUG00000022336	cas1	8	71659108	71682298
110530486	ENSELUG00000022509	cas1	8	71828037	71832556
110530488	ENSELUG00000022622	cas1	8	72081880	72097290
110530489	ENSELUG00000022668	cas1	8	72097392	72102520
110530494	ENSELUG00000022924	cas5	8	72146353	72155430
110530495	ENSELUG00000023004	cas1	8	72237331	72308215
110530496	ENSELUG00000023063	cas1	8	72341496	72345654
110530500	ENSELUG00000023363	cas1	8	72555633	72562473
110530506	ENSELUG00000023772	cas1	8	72730585	72772383
110530508	ENSELUG00000023929	cas1	8	72901218	72909612
110530509	ENSELUG00000023949	cas1	8	72951202	72975991
110530511	ENSELUG00000024178	cas1	8	73120829	73162119
110530513	ENSELUG00000024247	cas1	8	73199143	73216938
110530525	ENSELUG00000024630	cas1	8	73619218	73668677
110530527	ENSELUG00000024633	cas1	8	73692300	73696186
110530530	ENSELUG00000003153	cas1	8	73722986	73732929
110530531	ENSELUG00000003190	cas1	8	73754013	73761732
110530533	ENSELUG00000003178	cas1	8	73737869	73771648
110530534	ENSELUG00000003293	cas1	8	73834830	73837375
110530540	ENSELUG00000003383	cas1	8	73909778	73917998
110530541	ENSELUG00000003399	cas1	8	73924309	73931497
110530543	ENSELUG00000003422	cas1	8	73940094	73951207
110530544	ENSELUG00000003565	cas1	8	74043058	74052424
110530562	ENSELUG00000003722	cas1	8	74245924	74261189
110530566	ENSELUG00000003743	cas1	8	74282781	74296582
110530568	ENSELUG00000003807	cas1	8	74321330	74338406
110530569	ENSELUG00000003847	cas1	8	74346208	74351147
110530571	ENSELUG00000003856	cas1	8	74368137	74376776
110530573	ENSELUG00000003890	cas1	8	74396360	74403787
110530574	ENSELUG00000003941	cas1	8	74408385	74413205
110530581	ENSELUG00000004094	cas1	8	74453594	74467456
110530582	ENSELUG00000004105	cas1	8	74480507	74501122
110530586	ENSELUG00000004132	cas1	8	74535603	74540854
110530589	ENSELUG00000004151	cas1	8	74666438	74679594
110530591	ENSELUG00000004172	cas1	8	74697349	74712803
110530593	ENSELUG00000004214	cas1	8	74727769	74734258
110530595	ENSELUG00000004336	cas1	8	74766104	74770088
110530597	ENSELUG00000004366	cas1	8	74782388	74804043
110530598	ENSELUG00000004389	cas1	8	74804701	74812569
110530599	ENSELUG00000000130	cas1	8	74822494	74843597
110530608	ENSELUG00000004579	cas1	8	74958190	74964449
110530617	ENSELUG00000023250	cas1	1	82439142	82442325
110530621	ENSELUG00000004971	cas1	1	9309353	9384061
110530635	ENSELUG00000005354	cas6	8	75687909	75691966
110530639	ENSELUG00000005635	cas1	8	75930060	75937036
110530642	ENSELUG00000000158	cas4	8	75957975	75974053
110530646	ENSELUG00000006007	cas1	8	76073705	76101494
110530649	ENSELUG00000006174	cas1	8	76210540	76211899
110530655	ENSELUG00000006241	cas1	8	76451222	76453376
110530656	ENSELUG00000006354	cas1	8	76526810	76720528
110530660	ENSELUG00000006858	cas1	8	77048338	77080407
110530664	ENSELUG00000000231	cas1	8	77127486	77155564
110530665	ENSELUG00000007089	cas1	8	77157587	77181601
110530670	ENSELUG00000023002	cas1	1	83407651	83442131
110530681	ENSELUG00000007732	cas1	8	77731245	77738405
110530686	ENSELUG00000010535	cas1	8	79689267	79713549
110530692	ENSELUG00000008214	cas1	8	78197403	78204060
110530693	ENSELUG00000008232	cas1	8	78203647	78213033
110530696	ENSELUG00000008388	cas1	8	78288572	78294389
110530698	ENSELUG00000000313	cas1	8	78367821	78488705
110530703	ENSELUG00000008541	cas1	8	78626521	78634078
110530705	ENSELUG00000008634	cas1	8	78811836	78816910
110530706	ENSELUG00000008700	cas1	8	78830685	78861909
110530707	ENSELUG00000008730	cas1	8	78894591	78902977
110530716	ENSELUG00000010136	cas6	8	79066751	79093256
110530723	ENSELUG00000010339	cas1	8	79508381	79523706
110530724	ENSELUG00000023085	cas1	1	83386997	83409300
110530725	ENSELUG00000010370	cas1	8	79529692	79542945
110530727	ENSELUG00000010390	cas1	8	79587340	79596019
110530734	ENSELUG00000011040	cas1	8	80033624	80036953
110530738	ENSELUG00000011178	cas1	8	80328531	80339721
110530741	ENSELUG00000022926	cas1	1	83452248	83484011
110530748	ENSELUG00000011381	cas1	8	80506911	80525274
110530750	ENSELUG00000001261	cas1	8	80760515	80762724
110530751	ENSELUG00000011545	cas3	8	80771262	80873508
110530753	ENSELUG00000011833	cas1	8	81076665	81189157
110530757	ENSELUG00000012004	cas1	8	81621134	81632686
110530762	ENSELUG00000011987	cas1	8	81618193	81620701
110530763	ENSELUG00000022913	cas1	1	83511117	83667671
110530765	ENSELUG00000012164	cas1	8	81711167	81743458
110530767	ENSELUG00000012276	cas1	8	81783282	81802285
110530773	ENSELUG00000012967	cas1	8	82525950	82535140
110530777	ENSELUG00000013131	cas1	8	82571210	82613922
110530779	ENSELUG00000000497	cas1	8	82705603	82716285
110530781	ENSELUG00000013526	cas1	8	82728482	82758005
110530782	ENSELUG00000013597	cas1	8	82761989	82814035
110530787	ENSELUG00000013872	cas1	8	83223276	83228475
110530802	ENSELUG00000000421	cas1	8	80966233	80969248
110530803	ENSELUG00000011670	cas1	8	80938422	80965389
110530807	ENSELUG00000014446	cas1	8	83728069	83734239
110530810	ENSELUG00000014572	cas1	8	83814667	83842323
110530825	ENSELUG00000006129	cas2	8	85778394	85785672
110530828	ENSELUG00000016252	cas2	8	85663079	85681039
110530829	ENSELUG00000016241	cas2	8	85658600	85663057
110530831	ENSELUG00000016220	cas4	8	85532159	85638054
110530833	ENSELUG00000016129	cas4	8	85464402	85505892
110530834	ENSELUG00000016057	cas3	8	85418264	85462122
110530836	ENSELUG00000015983	cas1	8	85332365	85350362
110530846	ENSELUG00000021338	cas2	9	585248	588714
110530848	ENSELUG00000022084	cas1	32	41019472	41048657
110530856	ENSELUG00000006963	cas1	8	88017220	88059703
110530863	ENSELUG00000012606	cas4	8	90677241	90694420
110530871	ENSELUG00000007887	cas3	8	88991233	89060503
110530873	ENSELUG00000006835	cas1	8	87891226	87934005
110530874	ENSELUG00000007665	cas2	21	62456592	62465429
110530876	ENSELUG00000022633	cas1	1	83852566	83889994
110530885	ENSELUG00000007523	cas3	8	88864561	88883016
110530886	ENSELUG00000022693	cas1	1	83840756	83851899
110530895	ENSELUG00000000429	cas5	8	89790910	89837790
110530900	ENSELUG00000022430	cas1	1	83951057	83956958
110530902	ENSELUG00000008792	cas2	8	90952992	90972453
110530904	ENSELUG00000011324	cas2	8	91290700	91321429
110530906	ENSELUG00000013592	cas1	8	36758207	36767971
110530908	ENSELUG00000000557	cas1	8	37474229	37626960
110530916	ENSELUG00000016283	cas1	8	39070465	39235478
110530925	ENSELUG00000005237	cas1	8	50015178	50038484
110530927	ENSELUG00000022377	cas1	1	84031554	84048130
110530933	ENSELUG00000022507	cas3	8	52328150	52343803
110530934	ENSELUG00000020117	cas1	8	53818706	53880785
110530936	ENSELUG00000004360	cas1	1	15976376	15990475
110530945	ENSELUG00000001762	cas1	8	56669907	56763302
110530947	ENSELUG00000022252	cas1	1	84097627	84110671
110530949	ENSELUG00000007240	cas1	8	59111123	59146231
110530951	ENSELUG00000009644	cas6	8	61161483	61184967
110530962	ENSELUG00000011983	cas1	8	63771683	63777609
110530963	ENSELUG00000015087	cas1	8	66131102	66199626
110530965	ENSELUG00000022335	cas1	1	84082990	84097350
110530968	ENSELUG00000017474	cas1	8	67055158	67176168
110530970	ENSELUG00000018779	cas1	8	69183167	69232994
110530975	ENSELUG00000022562	cas1	8	71855465	71884542
110530977	ENSELUG00000024112	cas1	8	73015601	73104694
